,year,Province,Indicator,tourism type,month,tourist_number,mean_value
507,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,4,2,1976.0
508,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,5,2,2556.0
509,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,6,2,4467.0
510,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,7,2,11641.0
511,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,8,2,9094.5
512,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,9,2,8102.0
513,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,10,2,7803.5
514,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,11,2,6945.5
515,2021,Northern Borders Province,Overnight Visitors,inbound_tourism,12,2,7621.5
516,2021,Northern Borders Province,SAR,inbound_tourism,1,2,1913518.4649999999
517,2021,Northern Borders Province,SAR,inbound_tourism,2,2,1443511.48
518,2021,Northern Borders Province,SAR,inbound_tourism,3,2,2072692.355
519,2021,Northern Borders Province,SAR,inbound_tourism,4,2,4007631.655
520,2021,Northern Borders Province,SAR,inbound_tourism,5,2,5112518.745
521,2021,Northern Borders Province,SAR,inbound_tourism,6,2,9346618.915
522,2021,Northern Borders Province,SAR,inbound_tourism,7,2,18024075.915
523,2021,Northern Borders Province,SAR,inbound_tourism,8,2,21073625.700000003
524,2021,Northern Borders Province,SAR,inbound_tourism,9,2,18166590.04
525,2021,Northern Borders Province,SAR,inbound_tourism,10,2,14555555.215
526,2021,Northern Borders Province,SAR,inbound_tourism,11,2,15284236.695
527,2021,Northern Borders Province,SAR,inbound_tourism,12,2,16399359.100000001
528,2021,Riyadh,Overnight Visitors,domestics_tourism,1,1,1120515.0
529,2021,Riyadh,Overnight Visitors,domestics_tourism,2,1,760632.0
530,2021,Riyadh,Overnight Visitors,domestics_tourism,3,1,863652.0
531,2021,Riyadh,Overnight Visitors,domestics_tourism,4,1,745191.0
532,2021,Riyadh,Overnight Visitors,domestics_tourism,5,1,1072745.0
533,2021,Riyadh,Overnight Visitors,domestics_tourism,6,1,719255.0
534,2021,Riyadh,Overnight Visitors,domestics_tourism,7,1,1388876.0
535,2021,Riyadh,Overnight Visitors,domestics_tourism,8,1,874637.0
536,2021,Riyadh,Overnight Visitors,domestics_tourism,9,1,763818.0
537,2021,Riyadh,Overnight Visitors,domestics_tourism,10,1,979718.0
538,2021,Riyadh,Overnight Visitors,domestics_tourism,11,1,1355376.0
539,2021,Riyadh,Overnight Visitors,domestics_tourism,12,1,961922.0
540,2021,Riyadh,SAR,domestics_tourism,1,1,2054162704.93
541,2021,Riyadh,SAR,domestics_tourism,2,1,1373554544.51
542,2021,Riyadh,SAR,domestics_tourism,3,1,1505860475.53
543,2021,Riyadh,SAR,domestics_tourism,4,1,1370155563.51
544,2021,Riyadh,SAR,domestics_tourism,5,1,1787131231.08
545,2021,Riyadh,SAR,domestics_tourism,6,1,1356695389.94
546,2021,Riyadh,SAR,domestics_tourism,7,1,2557423836.37
547,2021,Riyadh,SAR,domestics_tourism,8,1,1698160251.44
548,2021,Riyadh,SAR,domestics_tourism,9,1,1340761589.01
549,2021,Riyadh,SAR,domestics_tourism,10,1,1557202588.44
550,2021,Riyadh,SAR,domestics_tourism,11,1,2495892559.88
551,2021,Riyadh,SAR,domestics_tourism,12,1,2011119470.37
552,2021,Riyadh Province,Overnight Visitors,inbound_tourism,1,2,48511.5
553,2021,Riyadh Province,Overnight Visitors,inbound_tourism,2,2,24722.5
554,2021,Riyadh Province,Overnight Visitors,inbound_tourism,3,2,18074.0
555,2021,Riyadh Province,Overnight Visitors,inbound_tourism,4,2,35443.5
556,2021,Riyadh Province,Overnight Visitors,inbound_tourism,5,2,39214.0
557,2021,Riyadh Province,Overnight Visitors,inbound_tourism,6,2,36584.5
558,2021,Riyadh Province,Overnight Visitors,inbound_tourism,7,2,44513.0
559,2021,Riyadh Province,Overnight Visitors,inbound_tourism,8,2,42640.0
560,2021,Riyadh Province,Overnight Visitors,inbound_tourism,9,2,51916.5
561,2021,Riyadh Province,Overnight Visitors,inbound_tourism,10,2,63193.0
562,2021,Riyadh Province,Overnight Visitors,inbound_tourism,11,2,78930.0
563,2021,Riyadh Province,Overnight Visitors,inbound_tourism,12,2,127961.5
564,2021,Riyadh Province,SAR,inbound_tourism,1,2,301971133.76500005
565,2021,Riyadh Province,SAR,inbound_tourism,2,2,162400834.185
566,2021,Riyadh Province,SAR,inbound_tourism,3,2,88518174.145
567,2021,Riyadh Province,SAR,inbound_tourism,4,2,202205993.08499998
568,2021,Riyadh Province,SAR,inbound_tourism,5,2,203913550.1
569,2021,Riyadh Province,SAR,inbound_tourism,6,2,222050895.04500002
570,2021,Riyadh Province,SAR,inbound_tourism,7,2,257131117.0
571,2021,Riyadh Province,SAR,inbound_tourism,8,2,241005630.99
572,2021,Riyadh Province,SAR,inbound_tourism,9,2,313105274.625
573,2021,Riyadh Province,SAR,inbound_tourism,10,2,431597365.845
574,2021,Riyadh Province,SAR,inbound_tourism,11,2,500886894.68
575,2021,Riyadh Province,SAR,inbound_tourism,12,2,811065876.105
576,2021,Tabuk,Overnight Visitors,domestics_tourism,1,1,206791.0
577,2021,Tabuk,Overnight Visitors,domestics_tourism,2,1,166926.0
578,2021,Tabuk,Overnight Visitors,domestics_tourism,3,1,165132.0
579,2021,Tabuk,Overnight Visitors,domestics_tourism,4,1,163959.0
580,2021,Tabuk,Overnight Visitors,domestics_tourism,5,1,217231.0
581,2021,Tabuk,Overnight Visitors,domestics_tourism,6,1,171719.0
582,2021,Tabuk,Overnight Visitors,domestics_tourism,7,1,243386.0
583,2021,Tabuk,Overnight Visitors,domestics_tourism,8,1,191278.0
584,2021,Tabuk,Overnight Visitors,domestics_tourism,9,1,139350.0
585,2021,Tabuk,Overnight Visitors,domestics_tourism,10,1,217907.0
586,2021,Tabuk,Overnight Visitors,domestics_tourism,11,1,252144.0
587,2021,Tabuk,Overnight Visitors,domestics_tourism,12,1,152355.0
588,2021,Tabuk,SAR,domestics_tourism,1,1,342426713.19
589,2021,Tabuk,SAR,domestics_tourism,2,1,328139941.01
590,2021,Tabuk,SAR,domestics_tourism,3,1,289108104.1
591,2021,Tabuk,SAR,domestics_tourism,4,1,368928354.16
592,2021,Tabuk,SAR,domestics_tourism,5,1,421957684.67
593,2021,Tabuk,SAR,domestics_tourism,6,1,384036822.83
594,2021,Tabuk,SAR,domestics_tourism,7,1,494921390.24
595,2021,Tabuk,SAR,domestics_tourism,8,1,362310359.84
596,2021,Tabuk,SAR,domestics_tourism,9,1,253176374.49
597,2021,Tabuk,SAR,domestics_tourism,10,1,375830818.75
598,2021,Tabuk,SAR,domestics_tourism,11,1,447287118.77
599,2021,Tabuk,SAR,domestics_tourism,12,1,217967759.16
600,2021,Tabuk Province,Overnight Visitors,inbound_tourism,1,2,198.0
601,2021,Tabuk Province,Overnight Visitors,inbound_tourism,2,2,235.5
602,2021,Tabuk Province,Overnight Visitors,inbound_tourism,3,1,312.0
603,2021,Tabuk Province,Overnight Visitors,inbound_tourism,4,1,2367.0
604,2021,Tabuk Province,Overnight Visitors,inbound_tourism,5,2,648.5
605,2021,Tabuk Province,Overnight Visitors,inbound_tourism,6,1,1629.0
606,2021,Tabuk Province,Overnight Visitors,inbound_tourism,7,2,843.5
607,2021,Tabuk Province,Overnight Visitors,inbound_tourism,8,2,1345.5
608,2021,Tabuk Province,Overnight Visitors,inbound_tourism,9,3,582.3333333333334
609,2021,Tabuk Province,Overnight Visitors,inbound_tourism,10,3,7614.0
610,2021,Tabuk Province,Overnight Visitors,inbound_tourism,11,2,620.5
611,2021,Tabuk Province,Overnight Visitors,inbound_tourism,12,2,439.5
612,2021,Tabuk Province,SAR,inbound_tourism,1,2,472773.8
613,2021,Tabuk Province,SAR,inbound_tourism,2,2,2395132.2199999997
614,2021,Tabuk Province,SAR,inbound_tourism,3,1,1248162.09
615,2021,Tabuk Province,SAR,inbound_tourism,4,1,29959684.57
616,2021,Tabuk Province,SAR,inbound_tourism,5,2,4000004.7
617,2021,Tabuk Province,SAR,inbound_tourism,6,1,6033565.98
618,2021,Tabuk Province,SAR,inbound_tourism,7,2,2154923.07
619,2021,Tabuk Province,SAR,inbound_tourism,8,2,3647329.685
620,2021,Tabuk Province,SAR,inbound_tourism,9,3,3151614.8266666667
621,2021,Tabuk Province,SAR,inbound_tourism,10,3,46694805.74
622,2021,Tabuk Province,SAR,inbound_tourism,11,2,2850095.58
623,2021,Tabuk Province,SAR,inbound_tourism,12,2,2017340.25
624,2021,Total,Overnight Visitors,domestics_tourism,1,1,5919708.0
625,2021,Total,Overnight Visitors,domestics_tourism,2,1,4375914.0
626,2021,Total,Overnight Visitors,domestics_tourism,3,1,4408037.0
627,2021,Total,Overnight Visitors,domestics_tourism,4,1,4431003.0
628,2021,Total,Overnight Visitors,domestics_tourism,5,1,6727912.0
629,2021,Total,Overnight Visitors,domestics_tourism,6,1,4165569.0
630,2021,Total,Overnight Visitors,domestics_tourism,7,1,7533351.0
631,2021,Total,Overnight Visitors,domestics_tourism,8,1,5482250.0
632,2021,Total,Overnight Visitors,domestics_tourism,9,1,4185297.0
633,2021,Total,Overnight Visitors,domestics_tourism,10,1,5398560.0
634,2021,Total,Overnight Visitors,domestics_tourism,11,1,6712751.0
635,2021,Total,Overnight Visitors,domestics_tourism,12,1,4493546.0
636,2021,Total,Overnight Visitors,inbound_tourism,1,1,232765.0
637,2021,Total,Overnight Visitors,inbound_tourism,2,1,125032.0
638,2021,Total,Overnight Visitors,inbound_tourism,3,1,148294.0
639,2021,Total,Overnight Visitors,inbound_tourism,4,1,176031.0
640,2021,Total,Overnight Visitors,inbound_tourism,5,1,184845.0
641,2021,Total,Overnight Visitors,inbound_tourism,6,1,175431.0
642,2021,Total,Overnight Visitors,inbound_tourism,7,1,231295.0
643,2021,Total,Overnight Visitors,inbound_tourism,8,1,257364.0
644,2021,Total,Overnight Visitors,inbound_tourism,9,1,308163.0
645,2021,Total,Overnight Visitors,inbound_tourism,10,1,452985.0
646,2021,Total,Overnight Visitors,inbound_tourism,11,1,493593.0
647,2021,Total,Overnight Visitors,inbound_tourism,12,1,691418.0
648,2021,Total,SAR,inbound_tourism,1,1,947841324.1
649,2021,Total,SAR,inbound_tourism,2,1,582029153.64
650,2021,Total,SAR,inbound_tourism,3,1,502989244.12
651,2021,Total,SAR,inbound_tourism,4,1,800808054.76
652,2021,Total,SAR,inbound_tourism,5,1,744948247.96
653,2021,Total,SAR,inbound_tourism,6,1,793629701.37
654,2021,Total,SAR,inbound_tourism,7,1,995754187.46
655,2021,Total,SAR,inbound_tourism,8,1,966016808.98
656,2021,Total,SAR,inbound_tourism,9,1,1111001131.86
657,2021,Total,SAR,inbound_tourism,10,1,1932996439.13
658,2021,Total,SAR,inbound_tourism,11,1,2240416527.07
659,2021,Total,SAR,inbound_tourism,12,1,3097116570.03
660,2022,Al Bahah,Overnight Visitors,domestics_tourism,1,1,48472.0
661,2022,Al Bahah,Overnight Visitors,domestics_tourism,2,1,37792.0
662,2022,Al Bahah,Overnight Visitors,domestics_tourism,3,1,43728.0
663,2022,Al Bahah,Overnight Visitors,domestics_tourism,4,1,78339.0
664,2022,Al Bahah,Overnight Visitors,domestics_tourism,5,1,91577.0
665,2022,Al Bahah,Overnight Visitors,domestics_tourism,6,1,29098.0
666,2022,Al Bahah,Overnight Visitors,domestics_tourism,7,1,413843.0
667,2022,Al Bahah,Overnight Visitors,domestics_tourism,8,1,157036.0
668,2022,Al Bahah,Overnight Visitors,domestics_tourism,9,1,34420.0
669,2022,Al Bahah,Overnight Visitors,domestics_tourism,10,1,31937.0
670,2022,Al Bahah,Overnight Visitors,domestics_tourism,11,1,34633.0
671,2022,Al Bahah,Overnight Visitors,domestics_tourism,12,1,20168.0
672,2022,Al Bahah,SAR,domestics_tourism,1,1,59269366.14
673,2022,Al Bahah,SAR,domestics_tourism,2,1,41924749.67
674,2022,Al Bahah,SAR,domestics_tourism,3,1,39359204.82
675,2022,Al Bahah,SAR,domestics_tourism,4,1,61416722.79
676,2022,Al Bahah,SAR,domestics_tourism,5,1,68818934.49
677,2022,Al Bahah,SAR,domestics_tourism,6,1,25895176.97
678,2022,Al Bahah,SAR,domestics_tourism,7,1,416487508.36
679,2022,Al Bahah,SAR,domestics_tourism,8,1,170320838.87
680,2022,Al Bahah,SAR,domestics_tourism,9,1,34828734.47
681,2022,Al Bahah,SAR,domestics_tourism,10,1,40754130.06
682,2022,Al Bahah,SAR,domestics_tourism,11,1,28262940.47
683,2022,Al Bahah,SAR,domestics_tourism,12,1,13110752.61
684,2022,AlQassim,Overnight Visitors,domestics_tourism,1,1,390502.0
685,2022,AlQassim,Overnight Visitors,domestics_tourism,2,1,349713.0
686,2022,AlQassim,Overnight Visitors,domestics_tourism,3,1,351766.0
687,2022,AlQassim,Overnight Visitors,domestics_tourism,4,1,397219.0
688,2022,AlQassim,Overnight Visitors,domestics_tourism,5,1,375143.0
689,2022,AlQassim,Overnight Visitors,domestics_tourism,6,1,232384.0
690,2022,AlQassim,Overnight Visitors,domestics_tourism,7,1,541155.0
691,2022,AlQassim,Overnight Visitors,domestics_tourism,8,1,274187.0
692,2022,AlQassim,Overnight Visitors,domestics_tourism,9,1,279147.0
693,2022,AlQassim,Overnight Visitors,domestics_tourism,10,1,189074.0
694,2022,AlQassim,Overnight Visitors,domestics_tourism,11,1,415283.0
695,2022,AlQassim,Overnight Visitors,domestics_tourism,12,1,258492.0
696,2022,AlQassim,SAR,domestics_tourism,1,1,451744922.09
697,2022,AlQassim,SAR,domestics_tourism,2,1,485981867.13
698,2022,AlQassim,SAR,domestics_tourism,3,1,314835635.78
699,2022,AlQassim,SAR,domestics_tourism,4,1,534286112.25
700,2022,AlQassim,SAR,domestics_tourism,5,1,340394915.94
701,2022,AlQassim,SAR,domestics_tourism,6,1,330377940.12
702,2022,AlQassim,SAR,domestics_tourism,7,1,548675529.29
703,2022,AlQassim,SAR,domestics_tourism,8,1,371096227.14
704,2022,AlQassim,SAR,domestics_tourism,9,1,317271865.83
705,2022,AlQassim,SAR,domestics_tourism,10,1,199908269.89
706,2022,AlQassim,SAR,domestics_tourism,11,1,334157429.15
707,2022,AlQassim,SAR,domestics_tourism,12,1,249927776.19
708,2022,AlQassim Province,Overnight Visitors,inbound_tourism,1,4,5032.75
709,2022,AlQassim Province,Overnight Visitors,inbound_tourism,2,2,348.5
710,2022,AlQassim Province,Overnight Visitors,inbound_tourism,3,2,1786.0
711,2022,AlQassim Province,Overnight Visitors,inbound_tourism,4,2,1205.5
712,2022,AlQassim Province,Overnight Visitors,inbound_tourism,5,3,1572.3333333333333
713,2022,AlQassim Province,Overnight Visitors,inbound_tourism,6,3,1527.3333333333333
714,2022,AlQassim Province,Overnight Visitors,inbound_tourism,7,3,456.6666666666667
715,2022,AlQassim Province,Overnight Visitors,inbound_tourism,8,3,2496.6666666666665
716,2022,AlQassim Province,Overnight Visitors,inbound_tourism,9,4,1300.5
717,2022,AlQassim Province,Overnight Visitors,inbound_tourism,10,4,2463.5
718,2022,AlQassim Province,Overnight Visitors,inbound_tourism,11,4,5278.75
719,2022,AlQassim Province,Overnight Visitors,inbound_tourism,12,3,40251.333333333336
720,2022,AlQassim Province,SAR,inbound_tourism,1,4,13860769.8275
721,2022,AlQassim Province,SAR,inbound_tourism,2,2,677382.915
722,2022,AlQassim Province,SAR,inbound_tourism,3,2,2467648.095
723,2022,AlQassim Province,SAR,inbound_tourism,4,2,1573893.155
724,2022,AlQassim Province,SAR,inbound_tourism,5,3,3591527.51
725,2022,AlQassim Province,SAR,inbound_tourism,6,3,4239232.086666667
726,2022,AlQassim Province,SAR,inbound_tourism,7,3,716794.2766666667
727,2022,AlQassim Province,SAR,inbound_tourism,8,3,11246746.046666667
728,2022,AlQassim Province,SAR,inbound_tourism,9,4,1350499.0975
729,2022,AlQassim Province,SAR,inbound_tourism,10,4,11645639.42
730,2022,AlQassim Province,SAR,inbound_tourism,11,4,24321139.4925
731,2022,AlQassim Province,SAR,inbound_tourism,12,3,120980220.82
732,2022,Albaha province,Overnight Visitors,inbound_tourism,1,1,103.05806359844053
733,2022,Albaha province,Overnight Visitors,inbound_tourism,2,1,755.7604420430771
734,2022,Albaha province,Overnight Visitors,inbound_tourism,3,2,67.39829133497881
735,2022,Albaha province,Overnight Visitors,inbound_tourism,4,1,365.0129356576235
736,2022,Albaha province,Overnight Visitors,inbound_tourism,6,1,539.5711230792515
737,2022,Albaha province,Overnight Visitors,inbound_tourism,7,1,1558.7545776151014
738,2022,Albaha province,Overnight Visitors,inbound_tourism,8,1,294.2096589030773
739,2022,Albaha province,Overnight Visitors,inbound_tourism,9,1,274.24726453766266
740,2022,Albaha province,Overnight Visitors,inbound_tourism,10,1,18.54814814814813
741,2022,Albaha province,Overnight Visitors,inbound_tourism,11,1,123.14679255048657
742,2022,Albaha province,SAR,inbound_tourism,1,1,322104.12982974574
743,2022,Albaha province,SAR,inbound_tourism,2,1,3131190.4197517536
744,2022,Albaha province,SAR,inbound_tourism,3,2,58365.76484078979
745,2022,Albaha province,SAR,inbound_tourism,4,1,229958.1494643025
746,2022,Albaha province,SAR,inbound_tourism,6,1,134892.78076981255
747,2022,Albaha province,SAR,inbound_tourism,7,1,389688.6444037771
748,2022,Albaha province,SAR,inbound_tourism,8,1,3137823.3033625013
749,2022,Albaha province,SAR,inbound_tourism,9,1,736353.9052836248
750,2022,Albaha province,SAR,inbound_tourism,10,1,280962.9715774535
751,2022,Albaha province,SAR,inbound_tourism,11,1,407923.75032348593
752,2022,Aseer,Overnight Visitors,domestics_tourism,1,1,532636.0
753,2022,Aseer,Overnight Visitors,domestics_tourism,2,1,396562.0
754,2022,Aseer,Overnight Visitors,domestics_tourism,3,1,365198.0
755,2022,Aseer,Overnight Visitors,domestics_tourism,4,1,513029.0
756,2022,Aseer,Overnight Visitors,domestics_tourism,5,1,493968.0
757,2022,Aseer,Overnight Visitors,domestics_tourism,6,1,281209.0
758,2022,Aseer,Overnight Visitors,domestics_tourism,7,1,1498079.0
759,2022,Aseer,Overnight Visitors,domestics_tourism,8,1,745729.0
760,2022,Aseer,Overnight Visitors,domestics_tourism,9,1,278697.0
761,2022,Aseer,Overnight Visitors,domestics_tourism,10,1,336924.0
762,2022,Aseer,Overnight Visitors,domestics_tourism,11,1,522430.0
763,2022,Aseer,Overnight Visitors,domestics_tourism,12,1,365521.0
764,2022,Aseer,SAR,domestics_tourism,1,1,575188825.54
765,2022,Aseer,SAR,domestics_tourism,2,1,416727696.1
766,2022,Aseer,SAR,domestics_tourism,3,1,294100817.86
767,2022,Aseer,SAR,domestics_tourism,4,1,444559617.14
768,2022,Aseer,SAR,domestics_tourism,5,1,571637076.45
769,2022,Aseer,SAR,domestics_tourism,6,1,357357039.61
770,2022,Aseer,SAR,domestics_tourism,7,1,2429069024.9
771,2022,Aseer,SAR,domestics_tourism,8,1,992414282.85
772,2022,Aseer,SAR,domestics_tourism,9,1,281613917.21
773,2022,Aseer,SAR,domestics_tourism,10,1,296775351.03
774,2022,Aseer,SAR,domestics_tourism,11,1,383555810.61
775,2022,Aseer,SAR,domestics_tourism,12,1,308735618.1
776,2022,Aseer Province,Overnight Visitors,inbound_tourism,1,3,2.0
777,2022,Aseer Province,Overnight Visitors,inbound_tourism,2,2,585.0
778,2022,Aseer Province,Overnight Visitors,inbound_tourism,3,3,837.0
779,2022,Aseer Province,Overnight Visitors,inbound_tourism,4,2,7.0
780,2022,Aseer Province,Overnight Visitors,inbound_tourism,5,3,49.0
781,2022,Aseer Province,Overnight Visitors,inbound_tourism,6,3,734.0
782,2022,Aseer Province,Overnight Visitors,inbound_tourism,7,3,537.3333333333334
783,2022,Aseer Province,Overnight Visitors,inbound_tourism,8,3,2209.0
784,2022,Aseer Province,Overnight Visitors,inbound_tourism,9,3,766.0
785,2022,Aseer Province,Overnight Visitors,inbound_tourism,10,3,1081.6666666666667
786,2022,Aseer Province,Overnight Visitors,inbound_tourism,11,3,3329.0
787,2022,Aseer Province,Overnight Visitors,inbound_tourism,12,3,14755.666666666666
788,2022,Aseer Province,SAR,inbound_tourism,1,3,10967.113333333333
789,2022,Aseer Province,SAR,inbound_tourism,2,2,3703391.165
790,2022,Aseer Province,SAR,inbound_tourism,3,3,2637199.4499999997
791,2022,Aseer Province,SAR,inbound_tourism,4,2,37725.655
792,2022,Aseer Province,SAR,inbound_tourism,5,3,122457.14333333333
793,2022,Aseer Province,SAR,inbound_tourism,6,3,1963843.1600000001
794,2022,Aseer Province,SAR,inbound_tourism,7,3,1602547.8566666667
795,2022,Aseer Province,SAR,inbound_tourism,8,3,7525689.123333334
796,2022,Aseer Province,SAR,inbound_tourism,9,3,3039167.4499999997
797,2022,Aseer Province,SAR,inbound_tourism,10,3,3979009.2066666665
798,2022,Aseer Province,SAR,inbound_tourism,11,3,11760668.986666666
799,2022,Aseer Province,SAR,inbound_tourism,12,3,85067967.67666666
800,2022,Eastern Province,Overnight Visitors,domestics_tourism,1,1,1201506.0
801,2022,Eastern Province,Overnight Visitors,domestics_tourism,2,1,1044118.0
802,2022,Eastern Province,Overnight Visitors,domestics_tourism,3,1,958961.0
803,2022,Eastern Province,Overnight Visitors,domestics_tourism,4,1,878705.0
804,2022,Eastern Province,Overnight Visitors,domestics_tourism,5,1,1128741.0
805,2022,Eastern Province,Overnight Visitors,domestics_tourism,6,1,632441.0
806,2022,Eastern Province,Overnight Visitors,domestics_tourism,7,1,1146011.0
807,2022,Eastern Province,Overnight Visitors,domestics_tourism,8,1,873699.0
808,2022,Eastern Province,Overnight Visitors,domestics_tourism,9,1,670397.0
809,2022,Eastern Province,Overnight Visitors,domestics_tourism,10,1,868031.0
810,2022,Eastern Province,Overnight Visitors,domestics_tourism,11,1,1058265.0
811,2022,Eastern Province,Overnight Visitors,domestics_tourism,12,1,678578.0
812,2022,Eastern Province,Overnight Visitors,inbound_tourism,1,4,28734.75
813,2022,Eastern Province,Overnight Visitors,inbound_tourism,2,4,41089.25
814,2022,Eastern Province,Overnight Visitors,inbound_tourism,3,4,81325.75
815,2022,Eastern Province,Overnight Visitors,inbound_tourism,4,4,73335.25
816,2022,Eastern Province,Overnight Visitors,inbound_tourism,5,4,87649.0
817,2022,Eastern Province,Overnight Visitors,inbound_tourism,6,4,78321.0
818,2022,Eastern Province,Overnight Visitors,inbound_tourism,7,4,106612.5
819,2022,Eastern Province,Overnight Visitors,inbound_tourism,8,4,90446.75
820,2022,Eastern Province,Overnight Visitors,inbound_tourism,9,4,86115.0
821,2022,Eastern Province,Overnight Visitors,inbound_tourism,10,4,102349.0
822,2022,Eastern Province,Overnight Visitors,inbound_tourism,11,4,98870.25
823,2022,Eastern Province,Overnight Visitors,inbound_tourism,12,4,124733.25
824,2022,Eastern Province,SAR,domestics_tourism,1,1,1736172978.98
825,2022,Eastern Province,SAR,domestics_tourism,2,1,1062182056.2
826,2022,Eastern Province,SAR,domestics_tourism,3,1,978286565.33
827,2022,Eastern Province,SAR,domestics_tourism,4,1,797590403.87
828,2022,Eastern Province,SAR,domestics_tourism,5,1,1252936120.23
829,2022,Eastern Province,SAR,domestics_tourism,6,1,787501056.09
830,2022,Eastern Province,SAR,domestics_tourism,7,1,1303936194.54
831,2022,Eastern Province,SAR,domestics_tourism,8,1,1055113415.43
832,2022,Eastern Province,SAR,domestics_tourism,9,1,731982242.12
833,2022,Eastern Province,SAR,domestics_tourism,10,1,943969219.7
834,2022,Eastern Province,SAR,domestics_tourism,11,1,1382214502.84
835,2022,Eastern Province,SAR,domestics_tourism,12,1,651402062.48
836,2022,Eastern Province,SAR,inbound_tourism,1,4,45559435.2475
837,2022,Eastern Province,SAR,inbound_tourism,2,4,184185504.52
838,2022,Eastern Province,SAR,inbound_tourism,3,4,246374802.2125
839,2022,Eastern Province,SAR,inbound_tourism,4,4,196041051.4075
840,2022,Eastern Province,SAR,inbound_tourism,5,4,246122797.765
841,2022,Eastern Province,SAR,inbound_tourism,6,4,171459202.2225
842,2022,Eastern Province,SAR,inbound_tourism,7,4,164605780.5075
843,2022,Eastern Province,SAR,inbound_tourism,8,4,178797350.29000002
844,2022,Eastern Province,SAR,inbound_tourism,9,4,159572626.875
845,2022,Eastern Province,SAR,inbound_tourism,10,4,262358262.5175
846,2022,Eastern Province,SAR,inbound_tourism,11,4,244128802.78000003
847,2022,Eastern Province,SAR,inbound_tourism,12,4,190795619.25749996
848,2022,Hail,Overnight Visitors,domestics_tourism,1,1,222938.0
849,2022,Hail,Overnight Visitors,domestics_tourism,2,1,163346.0
850,2022,Hail,Overnight Visitors,domestics_tourism,3,1,167726.0
851,2022,Hail,Overnight Visitors,domestics_tourism,4,1,225486.0
852,2022,Hail,Overnight Visitors,domestics_tourism,5,1,165272.0
853,2022,Hail,Overnight Visitors,domestics_tourism,6,1,98517.0
854,2022,Hail,Overnight Visitors,domestics_tourism,7,1,379081.0
855,2022,Hail,Overnight Visitors,domestics_tourism,8,1,169923.0
856,2022,Hail,Overnight Visitors,domestics_tourism,9,1,116986.0
857,2022,Hail,Overnight Visitors,domestics_tourism,10,1,107016.0
858,2022,Hail,Overnight Visitors,domestics_tourism,11,1,203065.0
859,2022,Hail,Overnight Visitors,domestics_tourism,12,1,129187.0
860,2022,Hail,SAR,domestics_tourism,1,1,307576289.76
861,2022,Hail,SAR,domestics_tourism,2,1,260029504.76
862,2022,Hail,SAR,domestics_tourism,3,1,288303941.31
863,2022,Hail,SAR,domestics_tourism,4,1,268120504.86
864,2022,Hail,SAR,domestics_tourism,5,1,282932204.14
865,2022,Hail,SAR,domestics_tourism,6,1,221798856.38
866,2022,Hail,SAR,domestics_tourism,7,1,928571708.61
867,2022,Hail,SAR,domestics_tourism,8,1,751781896.04
868,2022,Hail,SAR,domestics_tourism,9,1,167667225.48
869,2022,Hail,SAR,domestics_tourism,10,1,148016943.73
870,2022,Hail,SAR,domestics_tourism,11,1,219405803.83
871,2022,Hail,SAR,domestics_tourism,12,1,163604555.8
872,2022,Hail Province,Overnight Visitors,inbound_tourism,1,1,4697.0
873,2022,Hail Province,Overnight Visitors,inbound_tourism,2,2,1954.5
874,2022,Hail Province,Overnight Visitors,inbound_tourism,3,1,3913.0
875,2022,Hail Province,Overnight Visitors,inbound_tourism,4,1,5415.0
876,2022,Hail Province,Overnight Visitors,inbound_tourism,5,1,6081.0
877,2022,Hail Province,Overnight Visitors,inbound_tourism,6,1,9864.0
878,2022,Hail Province,Overnight Visitors,inbound_tourism,7,1,4910.0
879,2022,Hail Province,Overnight Visitors,inbound_tourism,8,1,3395.0
880,2022,Hail Province,Overnight Visitors,inbound_tourism,9,1,5393.0
881,2022,Hail Province,Overnight Visitors,inbound_tourism,10,1,6630.0
882,2022,Hail Province,Overnight Visitors,inbound_tourism,11,1,17616.0
883,2022,Hail Province,Overnight Visitors,inbound_tourism,12,1,63999.0
884,2022,Hail Province,SAR,inbound_tourism,1,1,12994390.05
885,2022,Hail Province,SAR,inbound_tourism,2,2,8159336.114999999
886,2022,Hail Province,SAR,inbound_tourism,3,1,10396949.68
887,2022,Hail Province,SAR,inbound_tourism,4,1,25627245.12
888,2022,Hail Province,SAR,inbound_tourism,5,1,20411702.8
889,2022,Hail Province,SAR,inbound_tourism,6,1,19190930.69
890,2022,Hail Province,SAR,inbound_tourism,7,1,3605816.88
891,2022,Hail Province,SAR,inbound_tourism,8,1,10746921.99
892,2022,Hail Province,SAR,inbound_tourism,9,1,20237467.94
893,2022,Hail Province,SAR,inbound_tourism,10,1,19097687.5
894,2022,Hail Province,SAR,inbound_tourism,11,1,99401543.04
895,2022,Hail Province,SAR,inbound_tourism,12,1,120394584.51
896,2022,Jazan,Overnight Visitors,domestics_tourism,1,1,300939.0
